lon	lat	depth	m_l	err_abs	err_avgrel	area
71.955	37.334	147.93	3.0	6.6	1.9	deepPamir
72.398	37.786	147.95	3.4	2.5	1.9	deepPamir
71.854	37.119	147.97	3.3	2.8	1.9	deepPamir
72.173	37.513	148.05	4.0	3.5	1.9	deepPamir
71.900	37.263	148.08	2.7	3.9	1.9	deepPamir
71.940	37.324	148.20	4.0	3.6	1.9	deepPamir
71.997	37.436	148.22	3.1	3.9	1.9	deepPamir
71.959	37.331	148.27	3.8	3.2	1.9	deepPamir
71.904	37.303	148.35	4.1	3.5	1.9	deepPamir
71.808	37.119	148.38	2.9	3.0	1.9	deepPamir
71.861	37.082	148.41	2.8	3.2	1.9	deepPamir
71.986	37.393	148.42	3.3	2.6	1.9	deepPamir
72.054	37.255	148.56	2.5	6.7	1.9	deepPamir
71.872	37.272	148.58	2.9	4.1	1.9	deepPamir
72.043	37.397	148.63	3.2	3.0	1.9	deepPamir
71.874	37.242	148.65	3.8	4.1	1.9	deepPamir
71.824	37.206	148.66	3.6	3.8	1.9	deepPamir
71.850	36.984	148.72	2.8	4.2	-	deepPamir
71.879	37.191	148.75	3.3	3.7	1.9	deepPamir
71.800	37.062	148.80	3.3	3.7	1.9	deepPamir
75.183	38.083	148.80	4.0	25.2	-	deepPamir
71.831	37.239	148.86	2.8	5.1	1.9	deepPamir
74.161	38.224	148.90	2.5	5.8	1.9	deepPamir
72.011	37.336	148.95	3.7	3.3	1.9	deepPamir
72.023	37.404	149.03	2.5	5.6	1.9	deepPamir
73.014	38.062	149.05	2.6	3.2	-	deepPamir
71.865	37.076	149.10	3.8	5.4	1.9	deepPamir
72.946	38.112	149.14	3.5	6.2	-	deepPamir
72.107	37.445	149.16	2.8	5.3	1.9	deepPamir
73.150	38.235	149.16	3.5	12.7	1.9	deepPamir
71.969	37.332	149.20	3.9	4.0	1.9	deepPamir
71.863	37.120	149.22	3.6	2.8	1.9	deepPamir
71.965	37.290	149.22	3.4	5.4	1.9	deepPamir
71.999	37.364	149.23	3.8	4.1	1.9	deepPamir
71.831	37.109	149.34	2.7	8.8	1.9	deepPamir
71.897	37.299	149.37	3.1	7.4	1.9	deepPamir
71.979	37.320	149.47	3.6	2.3	1.9	deepPamir
72.350	37.801	149.50	2.9	12.3	1.9	deepPamir
72.001	37.342	149.55	2.8	3.4	1.9	deepPamir
72.026	37.305	149.56	3.6	4.6	1.9	deepPamir
71.844	37.163	149.59	3.2	2.6	1.9	deepPamir
71.895	37.134	149.61	2.4	6.4	1.9	deepPamir
71.955	37.206	149.90	3.8	3.3	1.9	deepPamir
71.908	36.987	149.95	2.3	8.1	1.9	deepPamir
71.930	37.295	150.00	2.3	5.4	1.9	deepPamir
71.921	37.225	150.04	4.6	6.7	1.9	deepPamir
71.997	37.369	150.08	3.2	4.7	1.9	deepPamir
72.309	37.727	150.08	2.8	3.4	1.9	deepPamir
71.877	37.039	150.12	3.5	4.0	1.9	deepPamir
71.966	37.003	150.13	2.5	7.3	1.9	deepPamir
72.020	37.411	150.20	2.7	4.6	1.9	deepPamir
74.545	38.347	150.23	2.2	6.9	-	deepPamir
71.876	37.112	150.25	3.1	4.1	1.9	deepPamir
72.648	37.768	150.25	2.6	7.9	-	deepPamir
71.922	37.241	150.35	3.5	3.6	1.9	deepPamir
71.894	37.292	150.45	3.0	3.0	1.9	deepPamir
71.839	37.116	150.52	2.7	4.9	1.9	deepPamir
71.853	37.064	150.65	3.2	3.9	1.9	deepPamir
74.067	38.284	150.66	2.6	2.9	1.9	deepPamir
74.084	38.262	150.70	2.8	6.3	1.9	deepPamir
72.098	37.446	150.74	2.5	4.4	1.9	deepPamir
74.279	38.272	150.78	2.9	6.7	-	deepPamir
72.003	37.326	150.89	3.1	2.9	1.9	deepPamir
71.830	37.088	150.95	2.9	4.1	1.9	deepPamir
71.927	37.298	150.95	2.4	5.4	1.9	deepPamir
72.943	38.120	150.96	3.8	7.0	-	deepPamir
71.845	37.107	150.97	2.8	4.2	1.9	deepPamir
73.521	38.238	151.02	4.0	2.7	1.9	deepPamir
71.987	37.255	151.11	2.9	3.9	1.9	deepPamir
71.790	37.207	151.17	2.8	5.2	1.9	deepPamir
71.920	37.347	151.21	3.4	5.2	1.9	deepPamir
73.162	38.239	151.22	3.3	9.2	1.9	deepPamir
71.896	37.114	151.43	3.3	7.7	1.9	deepPamir
74.103	38.277	151.48	3.7	2.8	1.9	deepPamir
71.944	37.312	151.64	2.9	3.9	1.9	deepPamir
71.926	37.259	151.68	3.4	2.8	1.9	deepPamir
74.139	38.221	151.68	2.1	7.0	1.9	deepPamir
71.864	37.102	151.69	3.1	7.1	1.9	deepPamir
72.174	37.473	151.70	4.4	3.2	1.9	deepPamir
73.946	38.244	151.70	2.3	5.2	1.9	deepPamir
71.900	37.246	151.74	3.1	3.4	1.9	deepPamir
72.970	38.105	151.77	3.1	9.3	-	deepPamir
71.908	37.241	151.78	3.2	2.9	1.9	deepPamir
71.882	37.146	151.81	3.5	2.4	1.9	deepPamir
74.151	38.281	151.82	2.9	2.8	1.9	deepPamir
72.028	37.403	151.85	3.1	3.6	1.9	deepPamir
71.925	37.214	151.90	3.1	5.3	1.9	deepPamir
71.875	37.111	152.17	3.6	3.5	1.9	deepPamir
71.842	36.991	152.33	2.7	7.6	1.9	deepPamir
71.956	37.222	152.33	2.3	7.2	1.9	deepPamir
71.851	37.119	152.57	2.9	3.6	1.9	deepPamir
71.909	37.336	152.70	3.7	4.6	1.9	deepPamir
71.925	37.310	152.72	3.4	3.6	1.9	deepPamir
72.369	37.756	152.72	3.6	6.2	1.9	deepPamir
73.974	38.260	152.75	3.3	3.2	1.9	deepPamir
71.881	37.275	152.76	3.5	3.6	1.9	deepPamir
71.935	37.306	152.79	2.6	3.6	1.9	deepPamir
71.944	37.299	152.79	2.8	3.7	1.9	deepPamir
71.880	37.105	152.98	3.7	10.4	1.9	deepPamir
71.940	37.348	153.14	2.9	6.4	1.9	deepPamir
71.854	37.072	153.17	2.3	4.9	1.9	deepPamir
71.932	37.281	153.17	3.5	3.5	1.9	deepPamir
71.921	37.124	153.29	3.6	2.8	1.9	deepPamir
72.007	37.248	153.29	2.8	3.5	1.9	deepPamir
73.988	38.259	153.31	3.1	3.0	1.9	deepPamir
71.897	37.164	153.41	2.7	5.3	1.9	deepPamir
71.898	37.274	153.45	3.2	2.5	1.9	deepPamir
75.011	38.406	153.49	3.8	4.1	-	deepPamir
71.838	37.210	153.54	3.6	4.2	1.9	deepPamir
71.937	36.981	153.65	2.7	3.7	1.9	deepPamir
72.050	37.447	153.70	3.0	2.9	1.9	deepPamir
71.896	37.263	153.74	2.4	6.0	1.9	deepPamir
72.348	37.769	153.74	3.6	3.9	1.9	deepPamir
71.831	37.114	153.79	3.7	3.1	1.9	deepPamir
73.565	38.228	153.82	3.4	2.8	1.9	deepPamir
73.603	38.119	153.88	2.6	6.0	-	deepPamir
71.982	37.295	153.93	2.8	5.9	1.9	deepPamir
72.045	37.404	153.96	3.2	4.0	1.9	deepPamir
71.862	37.067	154.01	3.1	3.9	1.9	deepPamir
71.953	37.237	154.05	3.9	2.9	1.9	deepPamir
72.809	37.942	154.06	2.5	4.5	-	deepPamir
71.869	37.124	154.11	3.0	3.9	1.9	deepPamir
71.884	37.261	154.12	2.9	6.1	1.9	deepPamir
72.006	37.355	154.14	3.0	4.3	1.9	deepPamir
71.964	37.298	154.16	2.9	4.2	1.9	deepPamir
73.965	38.263	154.28	3.1	3.8	1.9	deepPamir
71.898	37.097	154.30	3.4	3.1	1.9	deepPamir
71.924	37.130	154.32	3.3	4.4	1.9	deepPamir
72.312	38.018	154.37	3.1	11.1	-	deepPamir
71.898	37.106	154.38	3.0	4.2	1.9	deepPamir
71.975	37.337	154.39	3.4	3.2	1.9	deepPamir
74.059	38.239	154.40	3.5	3.5	1.9	deepPamir
71.955	37.295	154.44	4.0	3.2	1.9	deepPamir
72.046	37.385	154.44	3.3	2.7	1.9	deepPamir
71.889	37.116	154.49	4.0	4.5	1.9	deepPamir
74.055	38.244	154.49	3.1	3.4	1.9	deepPamir
71.871	37.271	154.68	3.5	5.2	1.9	deepPamir
72.010	37.362	154.81	3.0	5.1	1.9	deepPamir
71.878	37.137	154.96	3.0	13.6	1.9	deepPamir
72.020	37.318	154.99	4.4	2.1	1.9	deepPamir
71.878	37.169	155.00	2.5	5.7	1.9	deepPamir
71.949	36.974	155.20	2.6	6.1	1.9	deepPamir
71.892	37.137	155.27	2.9	2.9	1.9	deepPamir
71.987	37.312	155.28	2.9	7.6	1.9	deepPamir
71.862	37.114	155.31	3.0	3.9	1.9	deepPamir
71.988	37.254	155.43	2.4	5.8	1.9	deepPamir
71.911	37.314	155.57	3.1	4.3	1.9	deepPamir
71.998	37.331	155.58	2.6	5.4	1.9	deepPamir
74.099	38.245	155.58	3.5	2.8	1.9	deepPamir
71.886	37.036	155.59	3.0	4.2	1.9	deepPamir
71.992	37.307	155.64	3.2	4.3	1.9	deepPamir
71.903	37.275	155.73	3.0	3.3	1.9	deepPamir
71.915	37.124	155.73	3.0	2.8	1.9	deepPamir
74.045	38.241	155.73	2.8	3.0	1.9	deepPamir
71.980	37.257	155.75	3.7	3.4	1.9	deepPamir
71.856	37.084	155.76	4.3	2.3	1.9	deepPamir
75.127	38.381	155.80	3.2	4.8	-	deepPamir
71.938	37.323	155.81	3.3	5.0	1.9	deepPamir
75.883	38.304	155.84	3.7	6.1	-	deepPamir
72.834	38.090	155.88	3.5	7.6	-	deepPamir
72.037	37.400	155.91	3.2	4.1	1.9	deepPamir
72.017	37.343	155.99	3.7	3.5	1.9	deepPamir
71.913	37.277	156.08	3.1	4.1	1.9	deepPamir
72.393	37.240	156.12	3.9	6.9	-	deepPamir
71.929	37.285	156.16	3.4	3.5	1.9	deepPamir
71.913	37.271	156.21	2.5	6.0	1.9	deepPamir
71.983	37.366	156.22	2.8	3.9	1.9	deepPamir
71.996	37.229	156.22	2.7	7.1	1.9	deepPamir
71.986	37.285	156.23	3.1	4.4	1.9	deepPamir
72.047	37.369	156.26	3.0	3.1	1.9	deepPamir
71.999	37.340	156.38	2.7	4.3	1.9	deepPamir
73.750	38.185	156.53	3.5	2.7	1.9	deepPamir
72.085	37.311	156.55	3.1	3.2	1.9	deepPamir
71.943	37.312	156.56	2.9	6.8	1.9	deepPamir
71.993	37.353	156.66	3.9	3.5	1.9	deepPamir
72.011	37.325	156.69	2.4	5.6	1.9	deepPamir
72.046	37.404	156.79	2.6	5.7	1.9	deepPamir
71.925	37.073	156.80	2.7	9.2	1.9	deepPamir
71.955	36.968	156.80	2.3	5.2	1.9	deepPamir
71.948	37.270	156.84	3.2	3.6	1.9	deepPamir
72.233	37.626	156.86	2.0	6.5	1.9	deepPamir
72.003	37.355	156.87	3.2	2.8	1.9	deepPamir
74.701	38.329	156.89	2.1	6.4	-	deepPamir
71.897	37.275	157.28	3.7	3.9	1.9	deepPamir
72.024	37.359	157.29	3.2	3.1	1.9	deepPamir
74.153	38.236	157.29	2.7	5.1	1.9	deepPamir
71.937	37.245	157.30	3.4	3.4	1.9	deepPamir
71.967	37.289	157.44	2.3	5.7	1.9	deepPamir
71.885	37.075	157.59	3.1	5.6	1.9	deepPamir
72.013	37.309	157.59	2.8	8.1	1.9	deepPamir
71.929	37.256	157.69	3.8	4.7	1.9	deepPamir
71.862	37.089	157.77	3.2	3.7	1.9	deepPamir
72.403	37.738	157.83	2.9	3.2	1.9	deepPamir
73.772	38.230	157.84	3.0	4.0	-	deepPamir
72.041	37.334	157.86	3.3	4.1	1.9	deepPamir
72.249	37.631	158.01	3.1	4.6	1.9	deepPamir
74.560	38.325	158.02	3.2	4.4	-	deepPamir
71.969	36.964	158.05	2.9	4.3	1.9	deepPamir
71.925	37.335	158.08	2.8	5.2	1.9	deepPamir
72.004	37.397	158.19	3.3	13.5	1.9	deepPamir
72.110	37.401	158.19	3.2	6.1	1.9	deepPamir
71.986	37.200	158.21	3.5	4.3	1.9	deepPamir
71.955	36.961	158.22	2.8	5.9	1.9	deepPamir
71.988	37.322	158.24	2.9	8.8	1.9	deepPamir
74.035	38.245	158.38	4.0	2.3	1.9	deepPamir
74.024	38.241	158.51	2.8	2.8	1.9	deepPamir
71.956	37.230	158.54	4.3	3.9	1.9	deepPamir
71.924	37.260	158.57	2.8	4.8	1.9	deepPamir
71.820	37.154	158.58	3.7	4.6	1.9	deepPamir
71.933	37.295	158.71	3.3	3.4	1.9	deepPamir
71.915	37.117	158.72	2.9	5.0	1.9	deepPamir
74.067	38.249	158.86	3.0	4.1	1.9	deepPamir
74.073	38.244	158.88	3.9	2.5	1.9	deepPamir
74.010	38.205	158.92	3.3	4.4	1.9	deepPamir
71.912	37.108	159.00	2.4	6.8	1.9	deepPamir
71.943	36.962	159.00	2.5	5.8	1.9	deepPamir
72.057	37.375	159.03	3.5	2.6	1.9	deepPamir
71.859	37.171	159.04	3.9	2.3	1.9	deepPamir
71.974	36.949	159.05	2.8	4.4	1.9	deepPamir
72.023	37.358	159.08	3.0	3.8	1.9	deepPamir
71.812	37.151	159.11	2.7	8.2	-	deepPamir
71.845	37.085	159.14	2.6	5.0	1.9	deepPamir
71.961	37.341	159.21	3.3	3.5	1.9	deepPamir
71.931	37.141	159.30	3.5	3.5	1.9	deepPamir
71.919	37.329	159.32	2.5	6.5	1.9	deepPamir
71.896	37.049	159.33	2.5	4.8	1.9	deepPamir
71.982	37.304	159.36	2.9	6.2	1.9	deepPamir
72.401	37.710	159.38	3.5	3.0	1.9	deepPamir
72.114	37.392	159.45	3.0	6.1	1.9	deepPamir
72.152	37.544	159.45	2.5	3.8	-	deepPamir
71.913	37.316	159.46	3.1	3.4	1.9	deepPamir
71.979	36.948	159.55	2.6	11.1	1.9	deepPamir
71.881	37.236	159.59	2.9	3.8	1.9	deepPamir
71.958	37.310	159.60	3.0	4.4	1.9	deepPamir
71.976	36.954	159.61	2.7	4.1	1.9	deepPamir
71.996	37.319	159.62	2.7	5.6	1.9	deepPamir
71.978	36.955	159.71	2.8	5.4	1.9	deepPamir
74.005	38.224	159.73	3.0	3.1	1.9	deepPamir
71.978	36.957	159.79	2.6	4.8	1.9	deepPamir
71.978	36.957	159.81	2.7	4.0	1.9	deepPamir
71.992	37.332	159.86	2.3	5.9	1.9	deepPamir
71.978	36.960	159.88	2.9	9.0	1.9	deepPamir
72.013	37.261	159.90	2.8	6.0	1.9	deepPamir
72.162	37.407	159.94	2.7	5.5	1.9	deepPamir
71.967	36.955	159.97	3.1	3.8	1.9	deepPamir
74.217	38.228	159.98	2.8	3.1	1.9	deepPamir
71.980	36.933	160.06	3.2	6.1	1.9	deepPamir
72.028	37.283	160.19	2.7	5.9	1.9	deepPamir
72.736	37.950	160.41	3.1	7.1	-	deepPamir
71.979	36.946	160.44	3.0	4.0	1.9	deepPamir
71.882	37.192	160.50	2.5	5.4	1.9	deepPamir
74.020	38.236	160.59	4.5	2.4	1.9	deepPamir
71.969	37.147	160.61	3.6	8.8	1.9	deepPamir
73.521	38.324	160.65	2.8	12.5	-	deepPamir
72.125	37.346	160.69	2.3	8.7	1.9	deepPamir
72.094	37.235	160.71	2.7	4.9	1.9	deepPamir
71.918	37.117	160.72	3.5	4.6	1.9	deepPamir
72.015	37.250	160.72	3.1	4.1	1.9	deepPamir
71.903	37.296	160.73	2.9	4.8	1.9	deepPamir
72.121	37.411	160.73	3.0	3.7	1.9	deepPamir
72.122	37.230	160.84	3.7	3.5	1.9	deepPamir
73.535	38.088	160.85	2.4	5.5	-	deepPamir
72.153	37.312	160.92	3.7	3.6	1.9	deepPamir
72.361	37.699	161.14	3.9	2.2	1.9	deepPamir
71.918	37.004	161.27	3.5	4.1	1.9	deepPamir
72.001	37.307	161.33	2.6	6.2	1.9	deepPamir
74.066	38.242	161.37	3.0	3.3	1.9	deepPamir
72.096	37.390	161.38	2.9	4.6	1.9	deepPamir
72.099	37.290	161.43	3.2	3.5	1.9	deepPamir
71.880	37.304	161.47	2.4	6.1	1.9	deepPamir
71.888	37.161	161.57	3.3	4.7	1.9	deepPamir
72.015	37.345	161.58	3.0	5.8	1.9	deepPamir
71.856	37.263	161.80	2.9	7.3	1.9	deepPamir
72.153	37.436	161.82	2.9	2.6	1.9	deepPamir
74.214	38.237	161.86	2.3	5.3	1.9	deepPamir
72.309	37.627	161.88	2.9	2.7	1.9	deepPamir
71.931	37.264	161.99	3.2	2.9	1.9	deepPamir
71.932	36.931	162.00	2.7	5.0	1.9	deepPamir
72.088	37.397	162.00	2.6	5.4	1.9	deepPamir
71.974	36.947	162.04	2.7	6.6	1.9	deepPamir
71.930	37.317	162.19	3.1	9.2	1.9	deepPamir
71.766	37.252	162.25	2.6	16.3	-	deepPamir
72.076	37.390	162.29	2.0	5.9	1.9	deepPamir
71.861	37.140	162.40	3.4	3.1	1.9	deepPamir
71.949	37.262	162.45	4.6	3.2	1.9	deepPamir
74.178	38.235	162.47	3.1	18.6	-	deepPamir
73.663	38.190	162.49	4.3	2.5	1.9	deepPamir
72.220	37.623	162.61	3.0	4.7	1.9	deepPamir
73.898	38.245	162.88	2.8	6.0	1.9	deepPamir
71.831	37.194	162.89	4.0	6.6	1.9	deepPamir
72.011	36.934	162.92	2.2	5.5	1.9	deepPamir
75.744	38.420	163.00	3.1	9.3	1.9	deepPamir
73.592	38.327	163.13	4.1	14.6	-	deepPamir
72.322	37.717	163.15	3.0	5.0	1.9	deepPamir
71.902	37.294	163.18	2.4	6.8	1.9	deepPamir
71.966	37.261	163.21	2.9	7.5	1.9	deepPamir
72.034	37.378	163.21	2.6	5.0	1.9	deepPamir
71.976	36.940	163.22	2.9	4.2	1.9	deepPamir
72.308	37.654	163.24	2.5	4.2	1.9	deepPamir
71.956	37.290	163.28	2.6	4.1	1.9	deepPamir
72.070	37.326	163.34	3.0	4.4	1.9	deepPamir
71.940	37.254	163.44	2.7	4.3	1.9	deepPamir
71.981	37.328	163.56	2.7	3.4	1.9	deepPamir
71.997	37.303	163.68	2.8	4.8	1.9	deepPamir
72.203	37.207	163.70	2.8	5.5	1.9	deepPamir
72.037	37.272	163.76	2.9	3.7	1.9	deepPamir
71.937	37.046	163.79	2.4	8.8	-	deepPamir
71.901	37.287	163.91	3.2	3.5	1.9	deepPamir
71.940	37.178	163.94	3.3	4.3	1.9	deepPamir
71.965	37.312	163.99	2.7	5.1	1.9	deepPamir
72.292	37.638	164.16	3.6	2.5	1.9	deepPamir
71.880	37.217	164.20	2.6	5.7	1.9	deepPamir
72.359	37.667	164.26	2.9	4.2	1.9	deepPamir
72.357	37.673	164.28	3.5	4.3	1.9	deepPamir
72.358	37.614	164.49	3.3	2.6	1.9	deepPamir
71.981	37.076	164.58	3.4	5.1	1.9	deepPamir
72.045	37.257	164.59	3.0	3.6	1.9	deepPamir
71.949	37.314	164.60	2.8	3.5	1.9	deepPamir
74.032	38.188	164.69	5.2	2.7	1.9	deepPamir
71.963	37.306	164.71	2.8	3.9	1.9	deepPamir
72.321	37.572	164.72	2.8	5.4	-	deepPamir
71.907	37.263	164.74	2.4	8.1	1.9	deepPamir
71.968	37.298	164.83	2.9	4.2	1.9	deepPamir
75.404	38.387	164.85	3.0	8.9	-	deepPamir
72.001	37.289	164.89	3.1	3.9	1.9	deepPamir
75.713	38.415	165.04	3.3	9.1	1.9	deepPamir
71.874	37.229	165.09	3.3	4.1	1.9	deepPamir
73.566	38.170	165.23	4.3	2.3	1.9	deepPamir
72.128	37.452	165.24	3.5	2.6	1.9	deepPamir
71.958	37.356	165.28	2.6	5.6	1.9	deepPamir
71.890	37.251	165.41	2.7	6.4	1.9	deepPamir
71.876	37.131	165.44	2.8	4.3	1.9	deepPamir
72.039	37.259	165.46	3.1	3.9	1.9	deepPamir
72.265	37.609	165.62	3.1	6.1	1.9	deepPamir
72.270	37.616	165.66	3.9	3.7	1.9	deepPamir
72.016	37.346	165.78	3.4	2.8	1.9	deepPamir
71.981	37.289	165.80	3.6	3.5	1.9	deepPamir
71.874	37.182	165.82	3.1	3.2	1.9	deepPamir
72.103	37.353	165.86	4.2	4.2	1.9	deepPamir
71.835	37.128	166.03	3.4	4.4	1.9	deepPamir
71.875	37.148	166.12	4.2	6.7	1.9	deepPamir
71.870	37.210	166.45	2.9	4.5	1.9	deepPamir
72.185	37.485	166.48	2.3	5.3	1.9	deepPamir
71.893	37.167	166.51	2.7	5.7	1.9	deepPamir
72.017	37.276	166.61	3.3	3.6	1.9	deepPamir
71.924	37.184	166.68	2.7	5.7	1.9	deepPamir
72.262	37.557	166.92	2.9	3.2	1.9	deepPamir
71.930	37.290	167.06	2.5	8.2	1.9	deepPamir
72.120	37.446	167.06	3.7	4.7	1.9	deepPamir
71.870	37.073	167.15	2.4	4.5	1.9	deepPamir
74.112	38.151	167.16	2.4	5.2	1.9	deepPamir
71.984	37.006	167.20	3.0	5.3	1.9	deepPamir
72.147	37.290	167.36	3.1	4.6	1.9	deepPamir
73.977	38.204	167.50	2.6	3.7	1.9	deepPamir
74.629	38.191	167.63	2.2	9.3	-	deepPamir
71.903	37.269	167.71	3.2	3.3	1.9	deepPamir
71.970	37.292	167.71	2.7	6.2	1.9	deepPamir
72.014	37.117	167.73	3.8	3.4	1.9	deepPamir
75.796	38.413	167.73	2.7	10.6	1.9	deepPamir
72.149	37.281	167.81	2.8	7.4	1.9	deepPamir
71.878	37.166	167.82	3.5	5.6	1.9	deepPamir
71.915	37.292	167.95	3.7	3.0	1.9	deepPamir
71.973	37.277	168.37	2.5	5.1	1.9	deepPamir
73.581	38.145	168.41	4.2	2.9	1.9	deepPamir
72.053	37.426	168.42	3.0	4.8	1.9	deepPamir
71.897	37.290	168.54	3.6	3.5	1.9	deepPamir
73.991	38.200	168.57	2.7	4.2	1.9	deepPamir
76.063	37.926	168.59	4.8	37.3	-	deepPamir
73.944	38.197	168.63	3.3	2.9	1.9	deepPamir
73.959	38.210	168.76	4.4	2.7	1.9	deepPamir
75.461	38.311	168.90	3.9	5.3	-	deepPamir
73.580	38.159	169.25	3.1	2.9	1.9	deepPamir
71.896	37.137	169.26	3.3	8.7	1.9	deepPamir
71.897	37.218	169.26	3.4	3.0	1.9	deepPamir
71.995	37.278	169.27	3.3	3.5	1.9	deepPamir
74.104	38.208	169.41	2.5	3.8	1.9	deepPamir
71.945	37.303	169.45	2.8	9.1	1.9	deepPamir
71.912	37.286	169.47	3.1	10.7	1.9	deepPamir
72.069	37.420	169.63	3.3	4.5	1.9	deepPamir
72.317	37.632	169.76	4.3	2.3	1.9	deepPamir
71.834	37.196	169.80	3.1	4.3	1.9	deepPamir
71.898	37.109	169.88	3.2	3.1	1.9	deepPamir
72.016	37.249	169.91	2.7	4.9	1.9	deepPamir
71.988	37.311	169.92	2.6	7.5	1.9	deepPamir
72.005	37.231	169.94	3.2	4.2	1.9	deepPamir
71.925	37.170	170.00	3.5	2.9	1.9	deepPamir
73.915	38.178	170.34	2.8	3.7	1.9	deepPamir
71.889	37.196	170.38	2.7	3.6	1.9	deepPamir
73.934	38.158	170.43	2.4	4.9	1.9	deepPamir
71.920	37.123	170.52	3.0	6.8	1.9	deepPamir
74.149	38.192	170.54	2.8	3.1	1.9	deepPamir
72.196	37.585	170.56	4.3	3.6	1.9	deepPamir
74.152	38.196	170.68	3.0	4.0	1.9	deepPamir
72.048	37.317	170.80	3.2	4.9	1.9	deepPamir
71.982	37.345	170.81	2.4	5.7	1.9	deepPamir
71.904	37.284	170.86	4.4	3.4	1.9	deepPamir
71.897	37.103	170.87	3.1	4.5	1.9	deepPamir
72.172	37.463	171.05	2.9	7.1	1.9	deepPamir
71.937	37.169	171.10	3.0	5.5	1.9	deepPamir
71.910	37.157	171.15	2.7	3.4	1.9	deepPamir
72.137	37.438	171.33	3.8	4.9	1.9	deepPamir
72.119	37.470	171.36	2.7	7.6	1.9	deepPamir
73.797	38.373	171.67	2.7	15.8	-	deepPamir
72.465	37.725	171.88	3.3	2.8	1.9	deepPamir
71.890	37.094	171.89	4.0	3.2	1.9	deepPamir
72.126	37.419	171.91	3.8	2.7	1.9	deepPamir
71.962	37.279	172.06	3.6	3.1	1.9	deepPamir
72.360	37.700	172.06	3.6	9.9	1.9	deepPamir
71.873	37.225	172.15	2.6	4.5	1.9	deepPamir
73.964	38.186	172.20	4.9	4.1	1.9	deepPamir
72.259	37.606	172.30	3.3	4.2	1.9	deepPamir
71.886	37.292	172.32	3.0	4.8	1.9	deepPamir
72.271	37.357	172.66	3.8	5.3	-	deepPamir
71.899	37.306	172.69	2.9	8.5	1.9	deepPamir
73.937	38.181	172.85	3.5	2.5	1.9	deepPamir
72.104	37.241	172.94	3.9	5.2	1.9	deepPamir
71.931	37.269	173.00	3.3	3.4	1.9	deepPamir
71.935	37.092	173.03	2.7	6.8	1.9	deepPamir
71.908	37.314	173.04	2.9	5.1	1.9	deepPamir
71.977	37.259	173.13	4.1	6.2	1.9	deepPamir
72.186	37.505	173.26	2.2	13.1	1.9	deepPamir
74.135	38.173	173.29	3.5	2.9	1.9	deepPamir
72.091	37.259	173.32	3.5	4.3	1.9	deepPamir
72.181	37.484	173.87	2.9	3.4	1.9	deepPamir
71.641	37.461	173.97	3.1	10.7	-	deepPamir
72.329	37.604	174.00	3.5	5.1	1.9	deepPamir
71.909	37.270	174.18	3.0	6.6	1.9	deepPamir
72.106	37.423	174.20	2.6	11.3	1.9	deepPamir
72.520	37.775	174.21	2.9	3.2	1.9	deepPamir
72.158	37.450	174.22	2.4	7.9	1.9	deepPamir
71.953	37.137	174.23	3.9	2.8	1.9	deepPamir
72.405	37.599	174.35	2.7	3.9	1.9	deepPamir
71.933	37.283	174.38	2.8	3.6	1.9	deepPamir
72.351	37.563	174.44	2.8	6.0	1.9	deepPamir
75.690	38.329	174.50	4.5	5.0	1.9	deepPamir
72.276	37.604	174.75	3.0	3.9	1.9	deepPamir
72.195	37.448	175.17	3.2	5.6	1.9	deepPamir
71.927	37.293	175.22	3.0	4.5	1.9	deepPamir
72.056	37.291	175.64	3.3	3.9	1.9	deepPamir
71.938	37.265	175.66	3.6	3.3	1.9	deepPamir
71.945	37.112	175.94	3.6	4.1	1.9	deepPamir
71.941	37.180	175.98	2.8	6.1	1.9	deepPamir
74.000	38.162	176.08	2.5	7.4	1.9	deepPamir
72.329	37.569	176.26	3.0	3.6	1.9	deepPamir
72.535	37.787	176.43	2.5	5.3	1.9	deepPamir
72.200	37.533	176.59	2.6	7.2	1.9	deepPamir
71.864	37.159	176.63	3.1	3.8	1.9	deepPamir
71.976	37.259	176.64	2.8	9.3	1.9	deepPamir
71.899	37.228	176.66	2.7	7.6	1.9	deepPamir
71.879	37.206	176.77	2.9	4.6	1.9	deepPamir
72.415	37.611	176.81	3.5	5.8	1.9	deepPamir
71.926	37.267	176.83	3.0	6.9	1.9	deepPamir
71.911	37.155	177.00	2.8	5.1	1.9	deepPamir
72.200	37.504	177.13	2.5	4.8	1.9	deepPamir
74.097	38.257	177.20	3.7	16.2	-	deepPamir
71.987	37.360	177.29	2.6	7.2	1.9	deepPamir
72.078	37.400	177.32	3.2	3.0	1.9	deepPamir
71.915	37.149	177.48	3.9	3.1	1.9	deepPamir
72.189	37.477	177.74	2.4	4.9	1.9	deepPamir
72.221	37.470	177.77	2.8	3.6	1.9	deepPamir
72.237	37.519	177.87	2.5	7.5	1.9	deepPamir
71.994	37.340	177.89	2.8	8.9	1.9	deepPamir
72.269	37.567	177.97	4.9	6.9	1.9	deepPamir
72.293	37.591	178.06	4.3	2.9	1.9	deepPamir
71.912	37.132	178.18	3.1	5.4	1.9	deepPamir
71.988	37.302	178.23	2.6	6.0	1.9	deepPamir
71.936	37.121	178.26	3.4	4.4	1.9	deepPamir
72.051	37.326	178.27	2.4	6.6	1.9	deepPamir
